source_key,work_key,cover_id,cover_file,title,subtitle,language,isbn,publication_year,publisher,page_count,summary,cover_image_url,cover_width,cover_height,cover_bytes
/books/OL3667011M,/works/OL1000321W,1227968,ol-cover-1227968.jpg,Firestorm,,EN,9780439060356,2000,Scholastic Inc.,,"Kevan, Tristan, Genia, and the forces of humanity face the final battle against the evil genius Devon and his forces.",,327,475,32708
/books/OL22947465M,/works/OL1000324W,9767690,ol-cover-9767690.jpg,Grave doubts,,EN,9780448405285,1993,Grosset & Dunlap,,"Haunted by nightmares about the brutal murder of his older sister Penny, Matt Howard is confronted by a mysterious girl who wanders around the local graveyard, claiming that she is Penny and seeking revenge for her death.",,299,500,42997
/books/OL1717391M,/works/OL1000325W,8371061,ol-cover-8371061.jpg,Hangman,,EN,9780140360523,1992,Puffin Books,,A slumber party game of hangman becomes deadly when a horrifying intruder decides to play.,,182,280,21756
/books/OL7666933M,/works/OL1000326W,4650306,ol-cover-4650306.jpg,Here There Be Dragons,,EN,9780671865719,1993,Star Trek,,"When Captain Jean-Luc Picard and the crew of the USS Enterprise receive news of a Human planet hidden in the center of an immense stellar cloud, they immediately investigate. Penetrating the cloud, the starship crew is shocked to discover a world of knights and serfs lifted right out of Earth's Middle Ages. Ruthlessly exploiting the planet is a ring of interstellar trophy hunters preying on the immense, native dragon-lizards, twenty-feet tall and armored like tanks. Beaming down, an away team soon becomes embroiled in a web of intrigue and murder. Taken prisoner, Picard, Riker, Data, and Ro must somehow escape and stop the hunters or face destruction from the hunters' ancient weapon, based on an advanced technology capable of utterly annihilating the starship Enterprise…",,128,206,7862
/books/OL1732878M,/works/OL1000327W,8371062,ol-cover-8371062.jpg,Hide-and-seek,,EN,9780140360547,1993,Puffin Books,,"After their school bus breaks down in a storm, a group of children seeks shelter in an abandoned house where a game of hide-and-seek might mean that you stay hidden forever.",,360,500,44586
/books/OL411450M,/works/OL1000332W,604502,ol-cover-604502.jpg,The lost,,EN,9780812590678,1997,Tor Kids!,,,,336,500,38268
/books/OL3664506M,/works/OL1000333W,1333975,ol-cover-1333975.jpg,Lost in Vegas!,,EN,9780671007102,1998,Pocket Books,,Alex and Ray head for a relaxing vacation in Las Vegas with their parents. They soon discover that someone's following them and must race to solve the mystery.,,324,475,40719
/books/OL22940132M,/works/OL1000335W,9870588,ol-cover-9870588.jpg,Maniac,,EN,9780671887353,1995,Pocket Books,,,,300,500,58589
/books/OL7667508M,/works/OL1000341W,409763,ol-cover-409763.jpg,Prisoners of Peace,Star Trek: Deep Space Nine #3,EN,9780671882884,1994,Aladdin,,"From Memory Beta: Life suddenly gets interesting on Deep Space Nine when a new student turns up in Jake and Nog's class -- Riv Jakar, a Bajoran boy whose parents were killed by Cardassians. Riv thinks school and hanging out on the Promenade are a waste of time. Instead he is determined to join the Bajoran freedom fighters in their battle against the Cardassians. When Jake, Nog, and their friends Ashley and T'Ara are investigating some mysterious incidents on the station they discover a stowaway -- a Cardassian stowaway named Kam. She is the daughter of a high-placed Cardassian official... who has just shown up at DS9 with eight warships, demanding the return of his daughter. But Riv has other plans for Kam, and it's up to Jake and Nog to save her before Riv starts a new war!",,323,475,29502
/books/OL3663916M,/works/OL1000343W,275592,ol-cover-275592.jpg,Revolution,,EN,9780439060332,2000,Scholastic Inc.,,"From the depths of the ultra-secure prison on Ice, Tristan continues to fights against Devon.",,328,475,46181
/books/OL1750335M,/works/OL1000344W,12448554,ol-cover-12448554.jpg,Shockers,,EN,9780448405278,1993,Grosset & Dunlap,,,,296,500,29443
/books/OL3281825M,/works/OL1000346W,476280,ol-cover-476280.jpg,Suddenly twins!,,EN,9780743417624,2001,Pocket Books,,"It all began the day Chrissie Scott looked into the mirror and saw somebody else's reflection. A boy who looked exactly like her. Nothing would ever be the same again... Suddenly Twins! Chrissie thought she had troubles -- until she fell through the mirror into her double's life. He said his name was Chris, and his world was the mirror image of hers. His world was ruled by magic -- and about to be destroyed by the sorceress Lori Lee! Chris is desperate. He has cast a powerful spell and sees the evil plot. Chrissie is the only one he can trust. Together they must save his world before it's too late. But is Chrissie about to be lost forever in the universe beyond the mirror?",,323,475,34740
/books/OL1717390M,/works/OL1000347W,101944,ol-cover-101944.jpg,Tag (you're dead),,EN,9780140360530,1992,Puffin Books,,"An ancient house becomes the perfect setting for a game of tag, until a vengeful spirit with a touch of death joins the game.",,301,475,35489
/books/OL1525894M,/works/OL1000349W,4650161,ol-cover-4650161.jpg,Talons,,EN,9780671794057,1993,Pocket Books,,"A modern day Valkyrie, a monster bird of prey with supernatural powers, stalks Kari and tries to overtake her mind.",,128,203,8197
/books/OL1869140M,/works/OL1000353W,8731463,ol-cover-8731463.jpg,"Uptime, downtime",,EN,9780671732745,1992,Simon & Schuster Books for Young Readers,,"When fourteen-year-old Karyn and her thirteen-year-old brother Mike discover that they can travel through time merely by concentrating on a specific place and date, they encounter other time travelers and have strange adventures while debating how to use their new talent.",,287,500,27185
/books/OL141066M,/works/OL1000354W,604305,ol-cover-604305.jpg,The vanished,,EN,9780812575644,1998,Tor Kids!,,,,318,475,41846
/books/OL7851872M,/works/OL1000355W,374950,ol-cover-374950.jpg,War of the Daleks,Doctor Who,EN,9780563405733,1997,BBC Books,,"The Doctor is repairing the TARDIS systems once again when it is swept up by a garbage ship roving through space, the *Quetzel*. When another ship approaches and takes the *Quetzel* by force, the Doctor discovers that he and Sam are not the only unwitting travellers on board – there is a strangely familiar survival pod in the hold. Delani, the captain of the second ship, orders the pod to be opened. The Doctor is powerless to intervene as Davros is awakened once again. But this is no out-and-out rescue of Davros. Delani and his crew are Thals, the sworn enemies of the Daleks. They intend to use Davros as a means to wipe out the Daleks, finally ridding the universe of the most aggressive, deadly race ever to exist. But the Doctor is still worried. For there is a signal beacon inside the pod, and even now a Dalek ship is closing in… *This book – the first original Dalek story to be published since the TV show stopped transmission – is another in the series of adventures featuring the Eighth Doctor and Sam.*",,292,475,20805
/books/OL22332160M,/works/OL1000366W,14947343,ol-cover-14947343.jpg,"Doctor Who, the Daleks' masterplan.",,EN,9780426203438,1989,W. H. Allen,,,,291,500,62050
/books/OL23272550M,/works/OL1000368W,604500,ol-cover-604500.jpg,The time shifter,,EN,9780812590654,1997,Tor Kids,,,,320,475,33532
/books/OL2372749M,/works/OL1000370W,13116996,ol-cover-13116996.jpg,Files magazine spotlight on Doctor Who.,,EN,9780809581337,1987,Borgo Press,,"Discusses the episodes, characters, and fluctuating ratings of the third season of the long-running British science fiction television program.",,319,500,50470
/books/OL3574626M,/works/OL1000372W,188604,ol-cover-188604.jpg,Smallville: Animal Rage,,EN,9780316174213,2003,Little Brown,,"A teenage Clark Kent feels a classmate, Heather Fox, an over-zealous animal rights activist will cause trouble, and he believes she changes into animal form to cause destruction.",,308,500,35932
/books/OL11069638M,/works/OL1000373W,2547286,ol-cover-2547286.jpg,The Arrival:The Journey of Allen Strange #1:Nickelodeon (Journey of Allen Strange),,EN,9780671025090,1999,Aladdin,,,/covers/catalogue/ol-cover-2547286.jpg,322,475,33401
/books/OL24276671M,/works/OL10003747W,6406697,ol-cover-6406697.jpg,The Slow Fix,,EN,9781551522746,2009,Arsenal Pulp Press,,"Ivan E. Coyote is one of Canada's most acclaimed storytellers; her first three collections were insightful, deeply personal stories about gender, identity, and community. Ivan's most recent book, Bow Grip (2006), was her first novel; it won the ReLit Award, was shortlisted for the Ferro-Grumley Fiction Prize in the US, and was named a Stonewall Honor Book by the American Library Association. With The Slow Fix, Ivan returns to her short story roots in a collection that is disarming, warm, and funny while at the same time subverting our pre-conceived notions of gender roles. In ""By Any Other Name,"" Ivan gets into some serious male bonding with her Uncle Rob; in ""The Curse?"" a cousin's stepdaughter helps her to overcome her lifelong dread of buying tampons; and in the title story, she does her best to fix what's wrong in the world by telling the homophobe in the barber's seat next to hers to shut up. Ivan excels at finding the small yet significant truths in our everyday gestures and interactions. By doing so, she helps us to embrace not what makes us women or men, but human beings.",,375,500,33797
/books/OL3664505M,/works/OL1000374W,403384,ol-cover-403384.jpg,Close encounters!,,EN,9780671007065,1997,Pocket Books,,,,326,475,39757
/books/OL619455M,/works/OL1000375W,9839802,ol-cover-9839802.jpg,Gargoyles,defenders of the night,EN,9781570821011,1993,Fun Works,,,,499,500,78619
/books/OL7644716M,/works/OL1000377W,5406226,ol-cover-5406226.jpg,"GO FETCH! SABRINA, THE TEENAGE WITCH #13 (Sabrina The Teenage Witch)",,EN,9780671021177,1998,Simon Spotlight Entertainment,,,,128,203,7619
/books/OL715408M,/works/OL1000378W,1333963,ol-cover-1333963.jpg,Jingle all the way,a novelization,EN,9780671004262,1996,Pocket Books,,"On Christmas Eve, Howard Langston is determined to find the Turbo Man doll he has promised his son.",,319,475,39451
/books/OL3666602M,/works/OL1000379W,404845,ol-cover-404845.jpg,Kitty cornered,,EN,9780671038366,2000,Pocket Books,,,,329,475,38479
/books/OL3695474M,/works/OL1000380W,437487,ol-cover-437487.jpg,Now and again,,EN,9780689855818,2003,Simon Pulse,,,,285,475,34153
/books/OL22966811M,/works/OL1000381W,8161847,ol-cover-8161847.jpg,Prom time,,EN,9780671028169,2002,Simon Pulse,,Libby is planning the senior prom which will be boring unless Sabrina the teenage witch uses some of her magical powers.,,297,500,39819
/books/OL22930187M,/works/OL1000384W,403829,ol-cover-403829.jpg,Salem on Trial (Sabrina the Teenage Witch #8),,EN,9780671017576,1998,Pocket Books,,"The eighth in a series of novelizations accompanying the remake of the 1960s TV series Bewitched. Sabrina time-travels to Colonial-era Westbridge to do some research for her history homework. Her rival, Libby, brings a charge of witchcraft against her and the judge sentences Sabrina to hang.",,311,475,42846
